"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"15.823300","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.840427","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.855062","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.879254","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.007812","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.903219","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.924266","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"15.945493","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"15.966175","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"15.987197","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"16.009074","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.000000",
"16.031726","-3719.882812","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.989366","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"16.054018","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"16.079972","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"16.096988","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"16.114109","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","-0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"16.133442","-3719.882812","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"16.153718","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"16.177871","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.007812","1.000000","0.000000","0.000000","0.000000","0.125000",
"16.195953","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.988281","0.000000","0.000000","0.000000","0.125000",
"16.223128","-3719.882812","-0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"16.243511","-3719.882812","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"16.267503","-3719.882812","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","0.003906","0.011719","0.988281","0.000000","0.000000","0.000000","0.125000",
"16.290318","-3719.882812","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.983084","Disabled","","","-0.003906","0.015625","0.988281","0.000000","0.000000","0.000000","0.125000",
"16.312000","-3719.882812","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.984375","0.000000","0.000000","0.000000","0.000000",
"16.332706","-3719.882812","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","0.988281","0.000000","0.000000","0.000000","0.000000",
